№;Бренд;Модель;P';Ссылка;;руб.;$;Штрихкод;Диаметр;Высота;Вес;Напряжение;Цок.;Вид;Тип;Подтип;Мат;Лм';Экв';Цвет';Ra;Срок;Гар;Изг;Дим;Вык;P;Лм;Экв;Цвет;CRI;CQS;R9;Угол;Пульс;PF;Дата;Итог;Umin;Драйвер;Tmax;Актуальна;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5
345;Ecola;LED C4YG70ELC;7;http://ecola.ru/catalogue33.html;;189;;6925587247157;37;128;;200-240;E14;Candle;LED;;1;;70;2400;;30000;;;0;2;6.4;494;55;2484;72;;-29;232;113;0.34;07.01.2016;0.4;;;;1
346;Ecola;LED C7LW70ELC;7;http://ecola.ru/catalogue33.html;;189;;6925587247140;38;102;;200-240;E27;Candle;LED;;1;;70;2700;;30000;;;0;3;6.8;552;60;3118;74.5;;-18;174;3;0.6;07.01.2016;2.7;;;;1
347;Ecola;LED C4YW50ELC;5;http://ecola.ru/catalogue33.html;;152;;6930995910371;38;126;;200-240;E14;Candle;LED;;1;;50;2700;;30000;;;0;2;4.1;318;35;3087;82.4;;4;227;79;0.42;08.01.2016;0.4;;;;1
348;Ecola;LED Premium G4AW70ELC;7;http://ecola.ru/catalogue33.html;;203;;6925587242206;50;85;;200-240;E14;R50;LED;;1;;70;2800;;30000;;;0;3;6.1;418;65;2773;73.1;;-24;122;2;0.55;08.01.2016;2.4;;;;1
349;Ecola;LED Premium G4FW52ELC;5.2;http://ecola.ru/catalogue33.html;;217;;6925587243654;39;67;;200-240;E14;R39;LED;;1;;52;2700;;30000;;;0;3;4.5;422;70;3112;73.1;;-19;115;2;0.55;08.01.2016;2.9;;;;1
350;Ecola;LED Premium M2UW70ELC;7;http://ecola.ru/catalogue33.html;;224;;6925587239138;50;46;;200-240;GU5.3;Spot;LED;;1;;70;2800;;30000;;;0;3;5.9;393;45;3104;73.5;;-21;99;2;0.51;08.01.2016;2.2;;;;1
351;Ecola;LED Premium T5NW85ELC;8.5;http://ecola.ru/catalogue33.html;;336;;6930995911088;74;29;;200-240;GX53;Spot;LED;;1;;85;2800;;30000;;;0;3;7.6;630;65;3229;75.5;;-14;100;2;0.57;08.01.2016;2.8;;;;1
352;Jazzway;PLED-ECO-A60 11Вт 3000К Е27;11;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/eco/pled-eco-a60-1/;;340;;4690601033208;60;109;;230;E27;Bulb;LED;;1;880;75;3000;;30000;;;0;1;9.6;812;75;3030;75.8;;-16;193;2;0.61;16.01.2016;3.4;;;;1
353;Jazzway;PLED-ECO-A60 7Вт 3000К Е27;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/eco/pled-eco-a60-1/;;290;;4690601033178;60;108;;230;E27;Bulb;LED;;1;580;60;3000;;30000;;;0;3;6.4;542;60;3022;83;;7;196;2;0.54;16.01.2016;3.9;;;;1
354;Jazzway;PLED-DIM A60 10W 3000K;10;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/dim-dimmiruemye/pled-dim-a60/;;899;;4690601028839;60;115;;230;E27;Bulb;LED;;1;810;75;3000;;40000;;;1;1;9.6;756;75;3017;82.7;;5;220;16;0.97;16.01.2016;3.9;;;;1
355;Jazzway;PLED-SP R63 8W 3000K E27;8;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-r/;;499;;4690601033642;63;102;;230;E27;R63;LED;;1;630;60;3000;;30000;;;0;2;6.6;507;75;3032;84.2;;19;113;84;0.31;16.01.2016;0.7;;;;1
356;Jazzway;PLED-SP R50 7W 3000K E14;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-r/;;399;;4690601033628;50;85;;230;E14;R50;LED;;1;540;60;3000;;30000;;;0;3;5.7;463;75;3064;76;;-14;115;2;0.52;16.01.2016;3.3;;;;1
357;Jazzway;PLED-SP G45 7W 3000K E14;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-g45/;;399;;4690601027856;45;76;;230;E14;G45;LED;;1;540;60;3000;;30000;;;0;3;5.5;521;55;3058;74.8;;-17;124;2;0.52;16.01.2016;3.0;;;;1
358;Jazzway;PLED-SP G45 5.5W 3000K E27;5.5;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-g45/;;299;;4690601033451;45;74;;230;E27;G45;LED;;1;430;40;3000;;30000;;;0;2;4.4;410;45;3048;73.6;;-12;125;70;0.49;16.01.2016;1.0;;;;1
359;Jazzway;PLED-SP-C37 7W 3000K E14;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-c37/;;399;;4690601027818;37;102;;230;E14;Candle;LED;;1;540;60;3000;;30000;;;0;3;5.8;579;60;3045;74.2;;-15;148;2;0.53;17.01.2016;3.0;;;;1
360;Jazzway;PLED-SP-CA37 7W 2700K E14;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/;;399;;4690601027894;37;129;;230;E14;Candle;LED;;1;530;60;3000;;30000;;;0;3;5.6;511;55;3059;74.8;;-14;146;2;0.53;16.01.2016;3.0;;;;1
361;Jazzway;PLED-DIM C37 5W 3000K;5;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/dim-dimmiruemye/pled-dim-c37/;;599;;4690601028808;38;114;;230;E14;Candle;LED;;1;400;40;3000;;40000;;;1;1;5.3;396;45;3029;82.1;;4;179;12;0.83;16.01.2016;4.0;;;;1
362;Jazzway;PLED-SP-C35 5.5W 3000K E14;5.5;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-c35/;;299;;4690601033406;35;102;;230;E14;Candle;LED;;1;430;40;3000;;30000;;;0;2;4.8;343;40;2996;73.8;;-19;155;90;0.29;16.01.2016;0.5;;;;1
363;Jazzway;PLED-SP JCDR 7W 3000K GU5.3;7;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/super-power/pled-sp-jcdr/;;389;;4690601033499;50;45;;230;GU5.3;Spot;LED;;1;520;50;3000;;30000;;;0;2;5.5;391;45;3075;74;;-20;106;106;0.27;16.01.2016;0.5;;;;1
364;Jazzway;PLED C37 OMNI 4W 2700K;4;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/;;599;;4690601028006;35;112;;230;E14;Candle;LED;FIL;0;360;40;2700;;30000;;;0;1;4.8;474;50;2823;81.4;;13;288;2;0.56;16.01.2016;4.0;;;;1
365;Jazzway;PLED-G9 5W 4000K ;5;http://www.jazz-way.com/catalog/lampy/lampy-svetodiodnye/power/pled-g9/;;399;;4690601032133;16;51;;220;G9;Capsule;LED;;0;300;25;4000;;20000;;;0;2;2;163;15;4958;77.6;;2;281;172;0.3;16.01.2016;0.3;;;;1
366;Diall;518678;9.2;;;210;;2904050063375;60;110;;220-240;E27;Bulb;LED;;1;806;60;2700;;15000;;;0;1;9.6;813;75;2856;82.5;;7;237;2;0.6;16.01.2016;4.0;;;;1
367;Diall;518876;5.6;;;145;;2904050063351;60;110;;220-240;E27;Bulb;LED;;1;470;40;2700;;15000;;;0;1;5.8;449;50;2799;82.3;;6;236;2;0.56;16.01.2016;4.0;;;;1
368;Diall;518700;7;;;260;;2904050063597;63;97;;220-240;E27;R63;LED;;1;638;50;3000;;15000;;;0;1;6.6;582;85;3014;83.7;;17;128;4;0.57;16.01.2016;3.9;;;;1
369;Diall;518682;5.9;;;195;;2904050063412;38;110;;220-240;E14;Candle;LED;;1;470;40;2700;;15000;;;0;3;5.9;462;50;2802;82.1;;5;234;2;0.57;16.01.2016;4.0;;;;1
370;Diall;518680;3.4;;;125;;2904050063399;35;103;;220-240;E14;Candle;LED;;1;250;25;2700;;15000;;;0;3;3.5;245;30;2734;83;;10;240;2;0.52;16.01.2016;4.0;;;;1
371;Diall;518696;3;;;175;;2904050063559;39;67;;220-240;E14;R39;LED;;1;193;20;3000;;15000;;;0;1;3;242;40;3024;84.3;;17;127;2;0.5;16.01.2016;4.0;;;;1
372;Diall;518688;5.6;;;160;;2904050063474;50;54;;220-240;GU10;Spot;LED;;1;345;35;2700;;15000;;;0;1;5.6;420;50;2818;82.5;;6;99;2;0.58;16.01.2016;4.0;;;;1
373;Diall;518690;7.6;;;175;;2904050063498;50;52;;12;GU5.3;Spot;LED;;1;420;35;2700;;15000;;;0;;7.62;527;55;2751;83.4;;10;117;;;18.01.2016;4.0;;;;1
374;Diall;518693;2.4;;;195;;2904050063528;18;54;;220-240;G9;Capsule;LED;;1;180;20;2700;;15000;;;0;2;2.2;187;15;2840;82.4;;6;159;2;0.56;16.01.2016;4.0;;;;1
375;Diall;518692;2.4;;;175;;2904050063511;18;51;;12;G4;Capsule;LED;;1;180;20;2700;;15000;;;0;;2.28;208;20;2729;83.1;;10;160;;;18.01.2016;4.0;;;;1
376;Онлайт;OLL-A65-12-230-4K-E27;12;http://www.onlt.ru/catalog/led.html;;220;;4670004716557;67;127;;176-264;E27;Bulb;LED;;1;1000;100;4000;;30000;;;0;1;10.5;985;85;4159;74.9;;-19;209;2;0.67;16.01.2016;3.0;;;;1
377;Онлайт;OLL-G55-6-230-2.7K-E14;6;http://www.onlt.ru/catalog/led.html;;120;;4670004716434;45;78;;176-264;E14;G45;LED;;1;450;60;2700;;30000;;;0;3;5.2;430;50;2802;72.8;;-25;127;2;0.68;16.01.2016;3.0;;;;1
378;Онлайт;OLL-C37-6-230-4K-E27-FR;6;http://www.onlt.ru/catalog/led.html;;120;;4670004716311;37;106;;176-264;E27;Candle;LED;;1;470;60;4000;;30000;;;0;1;5.1;423;50;4207;74.5;;-19;149;3;0.65;17.01.2016;2.9;;;;1
379;Онлайт;OLL-MR16-7-230-3K-GU5.3;7;http://www.onlt.ru/catalog/led.html;;160;;4670004716403;50;48;;176-264;GU5.3;Spot;LED;;1;460;50;3000;;30000;;;0;3;6;486;55;3130;75.3;;-19;91;2;0.63;17.01.2016;3.5;;;;1
380;Онлайт;OLL-MR16-5-230-3K-GU5.3;5;http://www.onlt.ru/catalog/led.html;;110;;4670004716373;50;48;;176-264;GU5.3;Spot;LED;;1;350;35;3000;;30000;;;0;3;4.3;311;35;3016;73.7;;-15;91;2;0.67;17.01.2016;2.8;;;;1
381;Navigator;NLL-C37-7-230-2.7K-E14-FR;7;;;330;;4607136944916;37;107;;176-264;E14;Candle;LED;;1;525;60;2700;;40000;;;0;1;5.9;463;50;2715;81.8;;3;245;2;0.56;19.01.2016;3.8;;;;
382;Navigator;NLL-F-G45-4-230-2.7K-E14;4;;;375;;4670004713099;45;80;;176-264;E14;G45;LED;FIL;0;350;40;2700;;30000;;;0;1;3.3;319;35;2971;84.3;;22;281;2;0.6;17.01.2016;3.9;;;;
383;Navigator;NLL-GX53-6-230-4K;6;;;300;;4607136942486;75;28;;176-264;GX53;Spot;LED;;1;420;40;4000;;30000;;;0;1;6;465;50;4260;86.1;;20;107;2;0.58;17.01.2016;4.5;;;;
384;Navigator;NLL-S-G9-5-230-3K;5;;;300;;4670004713495;17;65;;175-240;G9;Capsule;LED;;0;320;;3000;;30000;;;0;2;3;232;20;3499;77.1;;-6;278;163;0.51;17.01.2016;0.4;;;;
385;Navigator;NLL-S-G9-3-230-3K;3;;;245;;4670004713488;16;53;;175-240;G9;Capsule;LED;;0;250;;3000;;30000;;;0;2;2.4;185;15;3125;74.7;;-16;257;161;0.4;17.01.2016;0.4;;;;
386;Navigator;NLL-S-G4-2.5-230-3K;2.5;;;245;;4670004713471;10;38;;175-240;G4;Capsule;LED;;0;170;;3000;;30000;;;0;2;1.5;128;10;3335;75.6;;-12;280;160;0.28;17.01.2016;0.5;;;;
387;Philips;8718291752776;7;http://www.philips.ru/c-p/8718291752776/led-bulb/specifications;;360;;8718291752776;57;103;;170-240;E27;Bulb;LED;;1;600;60;6500;;15000;;;0;2;6.1;586;60;7395;86;;21;124;8;0.61;17.01.2016;4.5;;;;1
388;Philips;8718696416655;10.5;http://www.philips.ru/c-p/8718696416655/led-bulb/specifications;;490;;8718696416655;57;103;;170-240;E27;Bulb;LED;;1;1055;85;6500;;15000;;;0;2;9.9;1008;90;7363;87.1;;28;122;7;0.57;17.01.2016;4.5;;;;1
389;REV;32334 1 REV-R63-230V-5W-2700K-E27;5;http://www.pan-electric.ru/catalog/svet/energosberegayushchie_lampy/svetodiodnye/32334_1/;;200;;4008297323341;63;100;;230;E27;R63;LED;;1;400;40;2700;;30000;;;0;3;4.3;416;60;2752;73.3;;-24;111;1;0.53;17.01.2016;3.0;;;;1
390;REV;32326 6 REV-PAR16-230V-3W-3000K-GU10;3;http://www.pan-electric.ru/catalog/svet/energosberegayushchie_lampy/svetodiodnye/32326_6/;;100;;4008297323266;50;54;;230;GU10;Spot;LED;;1;250;25;3000;;30000;;;0;2;2.3;197;25;3019;74.2;;-22;105;77;0.38;17.01.2016;0.5;;;;1
391;Старт;LEDR63E27_8W30;8;http://nashstart.ru/katalog/lampy-svetodiodniye;;329;;4670012292616;63;102;;220-240;E27;R63;LED;;1;720;75;3000;;40000;;;0;1;7.5;605;85;3020;82;;3;119;2;0.57;17.01.2016;3.8;;;;1
392;Старт;LEDR50E14_5W30;5;http://nashstart.ru/katalog/lampy-svetodiodniye;;299;;4670012292593;50;81;;220-240;E14;R50;LED;;1;450;60;3000;;40000;;;0;3;4.9;415;65;2986;82.8;;10;121;2;0.51;17.01.2016;3.9;;;;1
393;Старт;LEDCandleE14_7W27;7;http://nashstart.ru/katalog/lampy-svetodiodniye;;294;;4670012292371;37;103;;220-240;E14;Candle;LED;;1;560;60;2700;;40000;;;0;1;5.2;462;50;3021;83.8;;10;161;2;0.58;17.01.2016;3.7;;;;1
394;OSRAM;LED STAR CLASSIC B 40 FR 5.5w /827;5.5;http://www.OSRAM.ru;;499;;4052899210738;38;104;;230-240;E14;Candle;LED;;1;470;40;2700;;15000;;;0;1;4.7;454;50;2719;84.2;;18;161;68;0.54;18.01.2016;1.0;;;;1
395;Navigator;NLL-G45-7-230-2.7K-E27;7;;;270;;4607136944671;45;86;;176-264;E27;G45;LED;;1;500;60;2700;;40000;;;0;1;5.9;348;40;3096;83.4;;11;242;2;0.58;23.01.2016;3.4;;;;
396;Navigator;NLL-A60-10-230-2.7K-E27 2016;10;;;193;;4607136943872;60;110;;170-260;E27;Bulb;LED;;1;750;75;2700;;30000;;;0;1;9.1;637;65;2778;82.4;;5;235;2;0.55;23.01.2016;3.8;;;;
397;Navigator;NLL-F-A60-6-230-2.7K-E27 2016;6;;;286;;4670004713051;60;105;;176-264;E27;Bulb;LED;FIL;0;650;60;2700;;30000;;;0;1;5.3;591;60;2768;82.7;;16;282;2;0.57;23.01.2016;3.9;;;;
398;Navigator;NLL-F-C35-4-230-2.7K-E14 2016;4;;;221;;4670004713075;35;98;;176-264;E14;Candle;LED;FIL;0;350;40;2700;;30000;;;0;1;3.8;361;40;2770;84.5;;23;283;2;0.54;23.01.2016;4.0;;;;
399;Эра;LED smd B35-7w-827-E27;7;http://www.eraworld.ru/ru/catalog/lamps/svetodiod;;199;;5055398685969;37;102;;170-265;E27;Candle;LED;;1;600;60;2700;;30000;;;0;1;6;518;55;3043;82.8;;6;185;2;0.54;23.01.2016;3.8;;;;1
400;IKEA;303.046.51 GU10 LED1493R6;6;http://www.ikea.com/ru/ru/catalog/products/30304651/;;349;;3030465119972;50;57;;220-240;GU10;Spot;LED;;0;400;;2700;;25000;;;1;1;5.7;379;45;2763;92.9;;58;36;12;0.92;23.01.2016;3.9;;;;0
401;Эра;LED smd MR16-6w-827-GU10;6;http://www.eraworld.ru/ru/catalog/svetodiodnyye/%C10003286_821229.html;;146;;5055945518160;50;59;;170-265;GU10;Spot;LED;;1;500;50;2700;;30000;;;0;1;5.5;395;45;3028;83.2;;8;101;2;0.57;23.01.2016;3.5;;;;1
402;OSRAM;LED STAR PAR16 50 35 5w /827;5;http://www.OSRAM.ru/OSRAM_ru/products/lamps/led-lamps/consumer-led-reflector-lamps/led-star-par16/index.jsp;;400;;4052899211971;50;57;;220-240;GU10;Spot;LED;;0;350;50;2700;;15000;;;0;1;4.9;357;40;2782;83.8;;13;34;2;0.55;23.01.2016;4.0;;;;1
403;OSRAM;LED SUPERSTAR PAR16 50 36 6w /827 Dimmable;6;http://www.OSRAM.ru/OSRAM_ru/products/lamps/led-lamps/consumer-led-reflector-lamps/led-star-par16/index.jsp;;740;;4008321882714;50;58;;220-240;GU10;Spot;LED;;0;350;50;2700;;25000;;;1;2;5.5;364;40;2953;83.4;;9;32;2;0.93;23.01.2016;4.0;;;;1
404;Экономка;Eco_LED5WGL45E1430;5;http://ekonomca.ru/ourproduct/;;195;;4690488015526;45;79;;220;E14;G45;LED;;1;340;60;3000;;30000;;;0;1;3.9;231;30;2963;83.8;;8;206;41;0.42;23.01.2016;1.4;;;;1
405;Экономка;Eco_LED5WCWE1430;5;http://ekonomca.ru/ourproduct/;;199;;4690488015441;35;125;;220;E14;Candle;LED;;1;340;60;3000;;30000;;;0;1;4;283;35;3062;82.3;;4;175;55;0.4;23.01.2016;0.7;;;;1
406;Экономка;Eco_LED5WJCDRC30;5;http://ekonomca.ru/ourproduct/;;189;;4690488015069;50;45;;220;GU5.3;Spot;LED;;0;370;50;3000;;30000;;;0;1;4.1;282;35;3002;83.2;;10;113;36;0.39;23.01.2016;1.5;;;;1
407;Лисма;СДФ-6 A50;6;http://www.lisma-guprm.ru/katalog-produktsii/filamentnye-lampy-v-kolbe-a60-tsokol-e27/;http://www.gelios-nrg-s.ru/product/svetodiodnaya-lampa-sdf-6-a50-filament-795;314;;4670000016477;50;102;;230;E27;Bulb;LED;FIL;0;630;60;2700;;30000;;;0;1;6.2;621;65;2823;82;;7;286;1;0.57;23.01.2016;4.0;;;;1
408;Лисма;СДФ-8-1 A60;8;http://www.lisma-guprm.ru/katalog-produktsii/filamentnye-lampy-v-kolbe-a60-tsokol-e27/;http://www.gelios-nrg-s.ru/product/svetodiodnaya-lampa-sdf-8-1-filament-791;400;;4670000016675;60;107;;230;E27;Bulb;LED;FIL;0;780;75;4000;;30000;;;0;1;7.5;807;75;4458;85.5;;18;292;2;0.57;23.01.2016;4.5;;;;1
409;Лисма;СДФ-6-1 A50;6;http://www.lisma-guprm.ru/katalog-produktsii/filamentnye-lampy-v-kolbe-a60-tsokol-e27/;http://www.gelios-nrg-s.ru/product/svetodiodnaya-lampa-sdf-6-1-filament-792;314;;4670000016668;50;102;;230;E27;Bulb;LED;FIL;0;630;60;4000;;30000;;;0;1;6.4;639;65;4388;84.9;;14;286;2;0.56;23.01.2016;4.0;;;;1
410;Лисма;СДФ-4-1 A50;4;http://www.lisma-guprm.ru/katalog-produktsii/filamentnye-lampy-v-kolbe-a60-tsokol-e27/;http://www.gelios-nrg-s.ru/product/svetodiodnaya-lampa-sdf-4-1-a50-filament-794;282;;4670000016651;50;102;;230;E27;Bulb;LED;FIL;0;420;40;4000;;30000;;;0;1;4.3;411;45;4471;85.8;;19;294;2;0.55;23.01.2016;4.5;;;;1
411;Лисма;СДФ-4 A50;4;http://www.lisma-guprm.ru/katalog-produktsii/filamentnye-lampy-v-kolbe-a60-tsokol-e27/;http://www.gelios-nrg-s.ru/product/svetodiodnaya-lampa-sdf-4-filament-793;282;;4670000016460;50;102;;230;E27;Bulb;LED;FIL;0;420;40;2700;;30000;;;0;1;4.1;365;40;2763;83;;10;291;2;0.54;23.01.2016;3.8;;;;1
412;Philips;Tornado 23W E27;23;;;;;8727900925944;60;115;;220-240;E27;Bulb;СFL;;1;1570;110;2700;;10000;;;0;;19;1335;115;2870;80.2;;-3;259;8;0.62;23.01.2016;3.8;;;;1
413;Philips;Genie 18W E27;18;;;;;8711500801210;48;135;;220-240;E27;Bulb;СFL;;1;1145;85;2700;;10000;;;0;;17;1042;90;2592;82.3;;-9;268;10;0.64;23.01.2016;3.9;;;;1
414;OSRAM;DULUX SUPERSTAR MICRO TWIST 24w /827;24;http://www.OSRAM.ru;;;;4052899917828;57;118;;220-240;E27;Bulb;СFL;;1;1650;115;2700;;12000;;;0;;20.8;1479;130;2751;80.3;;-8;276;11;0.62;23.01.2016;3.8;;;;1
415;Nakai;NE FS-mini T2 25W/833;25;;;;;4607123775080;52;116;;220-240;E27;Bulb;СFL;;1;1495;130;3300;;10000;;;0;;18.3;1285;110;3543;83.4;;21;262;8;0.6;23.01.2016;3.8;;;;1
416;Camelion;LH20-FS-T2-M;20;;;;;4895117821176;45;110;;220-240;E27;Bulb;СFL;;1;1320;100;2700;;10000;;;0;;18.1;1275;110;2869;80.5;;-3;290;10;0.65;23.01.2016;4.0;;;;1
417;GE;Energy Smart FLE15AG/T2/830/E27;15;;;;;0043168970532;60;114;;220-240;E27;Bulb;СFL;;1;800;75;3000;;10000;;;0;;12.1;711;70;3029;83.5;;9;263;10;0.64;23.01.2016;3.8;;;;1
418;Hidalgos;economiclas 54701;45;http://hidalgosgroup.com/;;;;8429160547019;82;215;;220-240;E27;Bulb;СFL;;1;2475;225;6400;;8000;;;0;;45.8;1270;110;6375;77.2;;-5;194;20;0.92;25.01.2016;2.8;;;;1
419;Sunmatic;Semi SUSS-1514CW;15;;;;;7291044021431;49;126;;220-240;E14;Bulb;СFL;;1;800;65;4200;;8000;;;0;3;13.8;996;90;3971;85.6;;35;277;8;0.6;25.01.2016;4.5;;;;1
420;Civilight;A60 K2F60T8-16009;8;;;726;;6901029160093;60;108;;220-240;E27;Bulb;LED;;1;810;60;2700;;25000;;;0;1;7;740;75;2532;94.2;;77;177;1;0.59;25.01.2016;4.7;;;;1
421;Civilight;GU10 WP01T7-2757;6.5;;;560;;6942379927578;50;56;;220-240;GU10;Spot;LED;;0;300;50;2700;;25000;;;0;1;6.6;272;30;2543;91.9;;51;36;2;0.55;25.01.2016;4.9;;;;1
422;Camelion;LED ULTRA LED12-A60/845/E27;12;http://camelion.ru/katalog/lampy/led12-a60-845-e27;;369;;4895117868249;60;118;;220-240;E27;Bulb;LED;;1;1095;95;4500;;40000;;;0;1;10.8;1053;90;4149;83.1;;4;185;2;0.59;25.01.2016;3.8;;;;1
423;Camelion;LED8-A60/830/E27;8;http://camelion.ru/katalog/lampy/led8-a60-830-e27;;253;;4895117868539;62;110;;220-240;E27;Bulb;LED;;1;680;60;3000;;40000;;;0;1;8.3;606;65;3158;82.7;;7;131;128;0.41;25.01.2016;0.8;;;;1
424;Camelion;LED ULTRA LED6.5-G45/830/E27;6.5;http://camelion.ru/katalog/lampy/led65-g45-830-e27;;201;;4895117869482;45;78;;220-240;E27;G45;LED;;1;560;60;3000;;40000;;;0;3;5.3;467;50;3134;82.7;;6;169;2;0.59;25.01.2016;3.8;;;;1
425;Camelion;LED ULTRA LED5.5-G45/830/E14;5.5;http://camelion.ru/katalog/lampy/led55-g45-830-e14;;215;;4895117868454;45;79;;220-240;E14;G45;LED;;1;475;50;3000;;40000;;;0;3;4.7;463;50;3021;83.1;;7;141;1;0.5;25.01.2016;4.0;;;;1
426;Camelion;LED ULTRA LED4.5-G45/830/E27;4.5;http://camelion.ru/katalog/lampy/led45-g45-830-e27;;178;;4895117868140;45;72;;220-240;E27;G45;LED;;1;380;40;3000;;40000;;;0;3;4.6;455;50;3001;82.5;;5;154;1;0.5;25.01.2016;4.0;;;;1
427;Gauss;Elementary LD23222;12;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-elementary-a60-12w-e27-2700k-1-40-clone/;234;;4627097291522;60;125;;150-265;E27;Bulb;LED;;1;1150;100;4100;;25000;;;0;3;11;1042;90;4122;77.4;;-6;193;2;0.59;25.01.2016;3.4;;;;1
428;Gauss;LD102502212;12;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-a60-12w-e27-4100k-1-10-40/;392;;4627081057066;60;126;;150-265;E27;Bulb;LED;;1;1270;100;4100;;35000;;;0;1;11.5;1140;95;4097;84.7;;14;237;0;0.56;25.01.2016;3.8;;;;1
429;Gauss;LD102502210;10;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-a60-10w-e27-4100k-1-10-40/;331;;4627081051460;60;120;;150-265;E27;Bulb;LED;;1;960;75;4100;;35000;;;0;1;9.1;858;80;4151;85.4;;17;257;0;0.56;25.01.2016;4.3;;;;1
430;Gauss;HA105202203;3;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-globe-dim-crystal-clear-5w-e14-4100k-dimmiruemaya-clone-clone/;188;;4627081054904;40;84;;150-265;E27;G45;LED;;0;280;40;4100;;35000;;;0;3;2.4;200;25;4105;84.8;;12;298;2;0.48;26.01.2016;3.4;;;;1
431;Gauss;EB105101206;6;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-globe-6w-e14-4100k-1-10-100/;188;;4627081054300;45;82;;150-265;E14;G45;LED;;1;570;60;4100;;35000;;;0;1;5.6;522;55;4166;74.2;;-19;134;0;0.64;26.01.2016;2.9;;;;1
432;Gauss;103101207;6.5;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/lampa-gauss-led-candle-e14-6.5w-4100k-1-10-50/;197;;4627097294196;38;113;;150-265;E14;Candle;LED;;1;640;60;4100;;35000;;;0;1;6.8;576;60;4176;85.1;;16;244;0;0.56;26.01.2016;4.4;;;;1
433;Gauss;Elementary LD33126;6;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-elementary-candle-6w-e14-2700k-1-10-50-clone/;188;;4627081051675;38;113;;150-265;E14;Candle;LED;;1;560;60;4100;;25000;;;0;1;5.5;513;55;4057;75.5;;-14;240;0;0.55;26.01.2016;3.4;;;;1
434;Gauss;HA104202205-D;5;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-candle-tailed-crystal-clear-5w-e27-2700k-dimmiruemaya-1-10-100-clone/;350;;4627081054867;35;119;;150-265;E14;Candle;LED;;0;470;60;4100;;35000;;;1;1;6;339;40;4137;85.3;;23;268;59;0.5;26.01.2016;0.4;;;;1
435;Gauss;HA103201205-D;5;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-candle-dim-crystal-clear-5w-e14-4100k-1-10-1000-dimmiruemaya/;350;;4627081050760;35;121;;150-265;E14;Candle;LED;;0;470;60;4100;;35000;;;1;1;5.9;323;40;4166;85.6;;24;264;59;0.53;26.01.2016;0.4;;;;1
436;Gauss;HA103202205-D;5;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-candle-tailed-crystal-clear-5w-e27-4100k-dimmiruemaya-1-10-100-clone/;350;;4627081055260;35;114;;150-265;E27;Candle;LED;;0;470;60;4100;;35000;;;1;1;6.1;389;45;4181;85.1;;16;265;59;0.48;26.01.2016;0.7;;;;1
437;Gauss;HA104202105-D;5;http://www.gauss-russia.ru/catalog/razdel/svetodiodnaya-produktsiya;http://ledroid.ru/gauss-led-candle-tailed-crystal-clear-5w-e27-2700k-dimmiruemaya-1-10-100/;350;;4627081054843;35;120;;150-265;E27;Candle;LED;;0;470;60;2700;;35000;;;1;1;6.2;295;35;2766;83.6;;19;285;59;0.51;26.01.2016;0.4;;;;1
